Days,Open,High,Low,Close,Volume
3472.0,0.35425,0.35675,0.35200,0.35600,184684000
3475.0,0.35700,0.35875,0.35225,0.35425,262084000
3476.0,0.35500,0.35825,0.35400,0.35600,157364000
3477.0,0.35600,0.36175,0.35500,0.36075,208468000
3478.0,0.36275,0.36625,0.36200,0.36575,239832000
3479.0,0.36500,0.36950,0.36375,0.36600,216360000
3482.0,0.36675,0.36675,0.35950,0.36525,201332000
3483.0,0.36675,0.36925,0.36500,0.36725,162560000
3484.0,0.36725,0.36850,0.36425,0.36525,166100000
3485.0,0.36475,0.36600,0.35900,0.36375,344488000
3486.0,0.36150,0.36325,0.35225,0.35600,480532000
3489.0,0.35875,0.36200,0.35425,0.35575,292384000
3490.0,0.36025,0.36025,0.35350,0.35525,246792000
3491.0,0.35850,0.35950,0.35475,0.35525,284252000
3492.0,0.35500,0.36125,0.35250,0.35650,243320000
3493.0,0.35225,0.35725,0.35225,0.35500,227360000
3496.0,0.35425,0.35875,0.35325,0.35425,179540000
3497.0,0.35550,0.36500,0.35525,0.36025,266076000
3498.0,0.35850,0.36450,0.35825,0.36100,270160000
3499.0,0.36225,0.36675,0.35800,0.36600,277648000
3500.0,0.36525,0.36975,0.36275,0.36900,209628000
3503.0,0.36800,0.37200,0.36600,0.37075,185188000
3504.0,0.37100,0.37175,0.36450,0.36525,206608000
3505.0,0.36325,0.36875,0.36300,0.36500,244380000
3506.0,0.36700,0.36925,0.36275,0.36750,345696000
3507.0,0.35300,0.36775,0.35275,0.36225,906224000
3510.0,0.34750,0.36450,0.32775,0.35925,257568000
3511.0,0.35975,0.36200,0.35750,0.36050,197468000
3512.0,0.35975,0.37800,0.35950,0.37575,828508000
3513.0,0.37175,0.38125,0.37025,0.37825,723616000
3514.0,0.37750,0.38500,0.37675,0.37975,660456000
3517.0,0.37750,0.37875,0.37350,0.37375,393432000
3518.0,0.37175,0.37625,0.37125,0.37375,234192000
3519.0,0.37150,0.37625,0.37050,0.37200,261540000
3520.0,0.37175,0.37750,0.37175,0.37400,129016000
3521.0,0.37450,0.37750,0.37325,0.37400,245120000
3524.0,0.37425,0.37575,0.37325,0.37475,300152000
3525.0,0.37125,0.37375,0.36875,0.37000,277464000
3526.0,0.37075,0.37350,0.36850,0.37000,318824000
3527.0,0.36875,0.37275,0.36775,0.36925,276216000
3528.0,0.36950,0.37050,0.36700,0.36875,378120000
3532.0,0.36975,0.37425,0.36675,0.36900,284680000
3533.0,0.36900,0.37475,0.36850,0.37250,222080000
3534.0,0.37100,0.37500,0.37075,0.37350,174904000
3535.0,0.37375,0.37575,0.36925,0.37200,226756000
3538.0,0.37500,0.37825,0.37400,0.37825,246408000
3539.0,0.38100,0.38650,0.37925,0.38625,292132000
3540.0,0.38575,0.39375,0.38300,0.39275,396164000
3541.0,0.39075,0.39750,0.39075,0.39250,303808000
3542.0,0.39375,0.39675,0.39100,0.39500,159696000
3545.0,0.39825,0.40100,0.39375,0.39525,231412000
3546.0,0.39675,0.39975,0.39500,0.39650,168608000
3547.0,0.39675,0.40100,0.39475,0.40000,268168000
3548.0,0.40175,0.40250,0.39650,0.39825,227572000
3549.0,0.39925,0.40175,0.39400,0.39475,356036000
3552.0,0.39450,0.39775,0.38875,0.39100,271244000
3553.0,0.39125,0.39400,0.38900,0.39250,229732000
3554.0,0.39175,0.39600,0.39000,0.39300,233156000
3555.0,0.39400,0.39475,0.38950,0.39175,148816000
3556.0,0.38875,0.39200,0.38725,0.38950,151920000
3559.0,0.38550,0.39175,0.38325,0.38900,226640000
3560.0,0.38950,0.39125,0.38650,0.38875,226976000
3561.0,0.38475,0.39000,0.38475,0.38850,162036000
3562.0,0.38875,0.39225,0.38275,0.38450,436768000
3563.0,0.38400,0.39300,0.38300,0.38975,246228000
3566.0,0.38825,0.39250,0.38625,0.38975,169952000
3567.0,0.38875,0.39425,0.38350,0.38650,290712000
3568.0,0.38900,0.38925,0.37850,0.38050,275860000
3569.0,0.38325,0.38575,0.3805,0.38475,223484000
3570.0,0.37875,0.38350,0.3775,0.38150,213704000
3573.0,0.38050,0.38725,0.3805,0.38725,166628000
3574.0,0.38725,0.38950,0.3850,0.38525,208820000
3575.0,0.38750,0.39150,0.3870,0.39000,210072000
3576.0,0.38700,0.39175,0.38700,0.39075,213324000
3577.0,0.39000,0.39650,0.38850,0.39525,255068000
3580.0,0.40000,0.40025,0.39500,0.39625,195008000
3581.0,0.39625,0.39650,0.39075,0.39425,179452000
3582.0,0.39350,0.39350,0.38625,0.38750,252216000
3583.0,0.38850,0.39100,0.38400,0.38475,236436000
3584.0,0.38675,0.38700,0.37975,0.38100,330492000
3587.0,0.38050,0.38225,0.37500,0.38025,394024000
3588.0,0.37975,0.38150,0.37625,0.38075,387952000
3589.0,0.38200,0.38375,0.37725,0.38050,204032000
3590.0,0.38100,0.38375,0.37900,0.37975,293368000
3591.0,0.38175,0.38325,0.37875,0.38150,206136000
3594.0,0.38275,0.38275,0.36975,0.37050,410264000
3595.0,0.36825,0.37175,0.36425,0.37000,422368000
3596.0,0.37000,0.37275,0.36625,0.37250,198044000
3597.0,0.37125,0.37225,0.36300,0.36375,553076000
3598.0,0.37500,0.39025,0.37350,0.38900,734532000
3601.0,0.38750,0.39325,0.38675,0.39225,297624000
3602.0,0.39400,0.39625,0.38850,0.39300,316032000
3603.0,0.39200,0.40375,0.39125,0.40375,332792000
3604.0,0.40250,0.40800,0.40225,0.40550,307980000
3605.0,0.40700,0.40750,0.40025,0.40425,450332000
3608.0,0.39550,0.39900,0.39350,0.39450,316948000
3609.0,0.39050,0.39400,0.38550,0.38600,206716000
3610.0,0.38625,0.38725,0.37950,0.38025,204776000
3611.0,0.38075,0.38400,0.37900,0.38325,213568000
3612.0,0.38375,0.38375,0.37875,0.37950,158668000
3615.0,0.37950,0.38825,0.37950,0.38775,248208000
3616.0,0.39200,0.39525,0.38950,0.39100,753176000
3617.0,0.39075,0.39375,0.38825,0.39250,181272000
3619.0,0.39250,0.39350,0.38750,0.39000,116964000
3622.0,0.38850,0.39650,0.38775,0.39375,373872000
3623.0,0.39375,0.39900,0.39100,0.39350,290560000
3624.0,0.39250,0.39975,0.39150,0.39900,493176000
3625.0,0.39975,0.39975,0.39200,0.39250,271812000
3626.0,0.39725,0.39725,0.38575,0.38675,281000000
3629.0,0.38675,0.38800,0.37950,0.38025,385220000
3630.0,0.38025,0.39075,0.37975,0.38900,524268000
3631.0,0.38975,0.39025,0.38450,0.38525,414156000
3632.0,0.38400,0.38600,0.37700,0.37775,258724000
3633.0,0.37850,0.38125,0.37500,0.37550,184588000
3636.0,0.37575,0.37925,0.37550,0.37600,237620000
3637.0,0.37575,0.37875,0.37250,0.37775,274104000
3638.0,0.37850,0.38375,0.37375,0.38300,426232000
3639.0,0.38250,0.38500,0.38000,0.38450,258544000
3640.0,0.38525,0.39250,0.38425,0.39225,382080000
3643.0,0.39450,0.39775,0.39125,0.39450,168568000
3644.0,0.39675,0.39675,0.39150,0.39550,79600000
3646.0,0.39700,0.39825,0.39075,0.39175,168920000
3647.0,0.39375,0.39475,0.39150,0.39400,210976000
3650.0,0.39425,0.3995,0.39375,0.39925,248180000
3651.0,0.40000,0.4025,0.39750,0.40050,235776000
3653.0,0.39800,0.3995,0.39300,0.39650,260092000
3654.0,0.39725,0.3980,0.39050,0.39175,259332000
3657.0,0.39575,0.4000,0.39200,0.39700,409492000
3658.0,0.40100,0.40500,0.39825,0.40350,333288000
3659.0,0.40500,0.41100,0.40350,0.40900,308192000
3660.0,0.40275,0.40350,0.39250,0.39375,292172000
3661.0,0.39500,0.39775,0.38975,0.39325,218492000
3664.0,0.39325,0.39575,0.38325,0.38400,243332000
3665.0,0.38600,0.39675,0.38425,0.39600,241828000
3666.0,0.39775,0.40175,0.39600,0.40025,175044000
3667.0,0.40025,0.40225,0.39850,0.40150,220652000
3668.0,0.40150,0.40625,0.39725,0.39975,340400000
3672.0,0.40025,0.40375,0.39700,0.40125,246076000
3673.0,0.40200,0.40250,0.39600,0.40075,337940000
3674.0,0.39950,0.40375,0.39625,0.39925,185028000
3675.0,0.39600,0.39750,0.38900,0.38900,246696000
3678.0,0.38900,0.39450,0.38425,0.38650,233812000
3679.0,0.38575,0.39050,0.38425,0.39025,167996000
3680.0,0.38875,0.39100,0.38625,0.38650,162944000
3681.0,0.38875,0.39375,0.38750,0.39300,202896000
3682.0,0.38750,0.39475,0.38725,0.39250,335348000
3685.0,0.39525,0.39575,0.38575,0.38725,431728000
3686.0,0.38700,0.39025,0.38500,0.38950,280692000
3687.0,0.38675,0.38800,0.38300,0.38600,214676000
3688.0,0.38650,0.39200,0.38600,0.39100,168380000
3689.0,0.39200,0.39725,0.38850,0.39675,157248000
3692.0,0.39625,0.40325,0.39600,0.39800,324372000
3693.0,0.40025,0.40725,0.39825,0.40625,235384000
3694.0,0.40750,0.42375,0.40750,0.42075,744528000
3695.0,0.43125,0.43650,0.42375,0.43400,902836000
3696.0,0.43000,0.44875,0.42975,0.44775,817536000
3700.0,0.44800,0.44950,0.44375,0.44750,428988000
3701.0,0.44750,0.45750,0.44550,0.45350,450340000
3702.0,0.45450,0.47050,0.45375,0.46950,398088000
3703.0,0.46875,0.47475,0.46300,0.46600,451052000
3706.0,0.46500,0.47625,0.46075,0.47275,403112000
3707.0,0.47000,0.47200,0.46350,0.46850,242184000
3708.0,0.46750,0.47450,0.46625,0.46775,360884000
3709.0,0.46775,0.47250,0.46125,0.46250,388848000
3710.0,0.46000,0.46450,0.45275,0.45950,321692000
3713.0,0.44925,0.45725,0.44525,0.45725,375948000
3714.0,0.45950,0.46500,0.45875,0.46200,260344000
3715.0,0.46150,0.46625,0.45950,0.46600,241472000
3716.0,0.46675,0.46925,0.45875,0.45950,290144000
3717.0,0.46150,0.46225,0.45550,0.45900,268452000
3720.0,0.45750,0.45950,0.45025,0.45225,300888000
3721.0,0.45450,0.46075,0.45300,0.45675,297220000
3722.0,0.45450,0.46075,0.45275,0.45800,239428000
3723.0,0.45900,0.46075,0.44125,0.4435,385172000
3724.0,0.43900,0.44950,0.43900,0.4455,460048000
3727.0,0.44675,0.45000,0.44500,0.4455,299656000
3728.0,0.44725,0.45900,0.44525,0.4560,293904000
3729.0,0.45950,0.47275,0.45825,0.4640,366168000
3730.0,0.46150,0.46825,0.45950,0.46425,191800000
3731.0,0.46825,0.47200,0.46100,0.46350,566116000
3734.0,0.46375,0.46750,0.45450,0.46125,306096000
3735.0,0.46625,0.46675,0.45775,0.46125,304424000
3736.0,0.46550,0.47425,0.44675,0.45075,557756000
3737.0,0.44975,0.45350,0.43975,0.44475,540728000
3738.0,0.44400,0.45025,0.44275,0.44750,398820000
3741.0,0.44825,0.45225,0.44525,0.44775,273404000
3742.0,0.46200,0.47175,0.45650,0.46625,656272000
3743.0,0.46625,0.46725,0.46125,0.46325,239948000
3744.0,0.46425,0.47950,0.46400,0.46825,599548000
3745.0,0.47075,0.47350,0.45175,0.45375,368032000
3748.0,0.45400,0.46400,0.45150,0.45525,428576000
3749.0,0.45525,0.47275,0.45450,0.47150,470692000
3750.0,0.47375,0.47775,0.46725,0.47100,421968000
3751.0,0.4690,0.47550,0.4580,0.45950,372748000
3752.0,0.4560,0.46300,0.4470,0.45300,353112000
3755.0,0.4560,0.45975,0.4530,0.45800,290184000
3756.0,0.4585,0.46375,0.4540,0.46125,304636000
3757.0,0.4635,0.46400,0.4565,0.46225,235136000
3758.0,0.46050,0.46825,0.45950,0.46400,153532000
3762.0,0.46425,0.46900,0.46125,0.46775,117004000
3763.0,0.46850,0.47475,0.46600,0.47175,255120000
3764.0,0.47250,0.47850,0.47175,0.47725,261580000
3765.0,0.48050,0.48650,0.48050,0.48150,391492000
3766.0,0.48050,0.48500,0.46725,0.46825,313600000
3769.0,0.47200,0.47450,0.46050,0.46625,226788000
3770.0,0.46800,0.46900,0.46200,0.46725,171300000
3771.0,0.46650,0.46700,0.46075,0.46175,305740000
3772.0,0.46875,0.46975,0.46050,0.46425,198104000
3773.0,0.46650,0.46650,0.45800,0.46075,156376000
3776.0,0.46025,0.46925,0.45975,0.46575,239260000
3777.0,0.47025,0.47425,0.45500,0.45625,416188000
3778.0,0.45625,0.46050,0.45175,0.45675,293900000
3779.0,0.45500,0.46975,0.45275,0.46250,432728000
3780.0,0.44850,0.45275,0.44275,0.45125,539532000
3783.0,0.45225,0.46550,0.45200,0.46450,299856000
3784.0,0.45825,0.46575,0.45550,0.45700,221104000
3785.0,0.45725,0.45900,0.45225,0.45250,214320000
3786.0,0.45150,0.45400,0.44550,0.45000,325896000
3787.0,0.44650,0.45225,0.44650,0.4490,283960000
3790.0,0.45375,0.46600,0.45175,0.4635,360076000
3791.0,0.46150,0.46275,0.45375,0.4560,256200000
3792.0,0.45775,0.46175,0.45325,0.4560,216712000
3793.0,0.45500,0.46050,0.45500,0.4580,130364000
3794.0,0.46050,0.46450,0.45775,0.46225,182656000
3798.0,0.46500,0.47050,0.46350,0.47050,209680000
3799.0,0.47225,0.47750,0.46775,0.47450,224676000
3800.0,0.47425,0.47825,0.47275,0.47375,171884000
3801.0,0.47375,0.47625,0.47125,0.47500,239128000
3804.0,0.47650,0.4795,0.46950,0.47350,181500000
3805.0,0.47450,0.4750,0.46525,0.47150,243212000
3806.0,0.47025,0.4755,0.47000,0.47200,161236000
3807.0,0.47275,0.4755,0.47000,0.47400,188696000
3808.0,0.47625,0.4800,0.47450,0.47575,161052000
3811.0,0.47525,0.48075,0.47200,0.47625,247456000
3812.0,0.47450,0.48100,0.47250,0.47875,217608000
3813.0,0.47700,0.48625,0.47700,0.48500,266228000
3814.0,0.48500,0.49025,0.48075,0.48800,337148000
3815.0,0.49300,0.49325,0.48375,0.48850,227852000
3818.0,0.48625,0.49025,0.48275,0.48700,198620000
3819.0,0.48750,0.49225,0.48500,0.49025,157608000
3820.0,0.48900,0.49200,0.48450,0.48975,215536000
3821.0,0.48075,0.48325,0.47500,0.47850,474592000
3822.0,0.47975,0.48150,0.46950,0.47325,353148000
3825.0,0.46700,0.46800,0.46150,0.46775,414200000
3826.0,0.46700,0.47075,0.45850,0.46050,275780000
3827.0,0.46175,0.46550,0.45750,0.46525,215420000
3828.0,0.46525,0.46550,0.45750,0.45900,256908000
3829.0,0.45850,0.46225,0.45575,0.45950,302820000
3832.0,0.45775,0.46475,0.45775,0.46350,180512000
3833.0,0.46300,0.47150,0.46150,0.46875,321180000
3834.0,0.46700,0.46900,0.46425,0.46700,179284000
3835.0,0.46275,0.47250,0.46275,0.47125,136892000
3839.0,0.47200,0.47225,0.46675,0.46750,127496000
3840.0,0.46625,0.46825,0.45925,0.46375,221940000
3841.0,0.46775,0.47975,0.46425,0.47775,387668000
3842.0,0.46875,0.47725,0.46500,0.47525,266308000
3843.0,0.47575,0.47775,0.47400,0.47625,191188000
3846.0,0.47825,0.48350,0.47650,0.48225,272636000
3847.0,0.48300,0.48550,0.47975,0.48425,395440000
3848.0,0.48625,0.49000,0.48100,0.48375,319728000
3849.0,0.47825,0.48750,0.47825,0.48250,324832000
3850.0,0.47250,0.47625,0.46025,0.46100,567816000
3853.0,0.45925,0.46700,0.45925,0.46375,243364000
3854.0,0.46725,0.46975,0.46075,0.46175,298816000
3855.0,0.46200,0.46225,0.45150,0.45200,297352000
3856.0,0.45450,0.45575,0.44950,0.45275,254576000
3857.0,0.45125,0.45225,0.44400,0.44475,266132000
3860.0,0.44675,0.44675,0.43550,0.44300,330352000
3861.0,0.44325,0.45050,0.44300,0.44450,217972000
3862.0,0.44725,0.45325,0.44600,0.45200,246184000
3863.0,0.44650,0.45000,0.43675,0.43750,401880000
3864.0,0.43750,0.44475,0.43600,0.44225,219884000
3867.0,0.44175,0.44550,0.43900,0.44125,241724000
3868.0,0.44000,0.44800,0.43625,0.4415,298136000
3869.0,0.43850,0.44650,0.43525,0.4410,223456000
3870.0,0.44475,0.44875,0.43350,0.4365,407696000
3871.0,0.45550,0.47750,0.45550,0.4750,894348000
3874.0,0.47550,0.47750,0.47125,0.4725,344624000
3875.0,0.47225,0.47500,0.46725,0.47250,296152000
3876.0,0.47325,0.47925,0.47025,0.47525,256596000
3877.0,0.47700,0.47700,0.46800,0.47000,255992000
3878.0,0.47150,0.47875,0.46700,0.47600,369796000
3881.0,0.47800,0.48300,0.47325,0.48250,284076000
3882.0,0.48050,0.48675,0.47875,0.48425,248260000
3883.0,0.48250,0.48475,0.48000,0.48125,221468000
3884.0,0.48000,0.48250,0.47600,0.47675,272796000
3885.0,0.47625,0.48100,0.47325,0.47700,251224000
3888.0,0.47900,0.48225,0.47675,0.47775,153380000
3889.0,0.47900,0.48725,0.47725,0.48625,269636000
3890.0,0.48325,0.48700,0.48000,0.48075,182972000
3891.0,0.47975,0.48575,0.47825,0.48475,179704000
3892.0,0.48650,0.48725,0.48125,0.48625,207932000
3896.0,0.48750,0.48750,0.48300,0.48750,192636000
3897.0,0.49000,0.49375,0.48675,0.49200,259456000
3898.0,0.49125,0.50375,0.49100,0.50075,491832000
3899.0,0.50025,0.50250,0.49600,0.49925,253792000
3902.0,0.49875,0.49975,0.49275,0.49475,319288000
3903.0,0.49250,0.49575,0.48800,0.48850,198588000
3904.0,0.49125,0.49200,0.48575,0.49025,172376000
3905.0,0.48675,0.48850,0.48000,0.48525,250720000
3906.0,0.48825,0.48825,0.47750,0.47800,262536000
3909.0,0.47950,0.48025,0.46950,0.47150,294152000
3910.0,0.47025,0.48100,0.46875,0.47850,219936000
3911.0,0.47725,0.48325,0.47500,0.47875,173584000
3912.0,0.48175,0.48650,0.48025,0.48600,219604000
3913.0,0.48750,0.48800,0.47625,0.47700,601316000
3916.0,0.48675,0.48675,0.47175,0.47225,221464000
3917.0,0.46975,0.47550,0.46800,0.47025,196144000
3918.0,0.47000,0.47450,0.46950,0.47300,159592000
3919.0,0.47250,0.47375,0.46175,0.46275,298440000
3920.0,0.46425,0.46725,0.46225,0.46375,241188000
3923.0,0.46000,0.46625,0.45550,0.46300,208540000
3924.0,0.46100,0.46450,0.45575,0.46125,277204000
3925.0,0.4620,0.46525,0.45550,0.45675,350976000
3926.0,0.4560,0.45825,0.44425,0.45475,288996000
3927.0,0.4575,0.46375,0.45575,0.45575,239140000
3930.0,0.4575,0.46125,0.45000,0.45300,199032000
3931.0,0.4510,0.45550,0.44775,0.44825,301896000
3932.0,0.44775,0.45875,0.44425,0.45650,260172000
3933.0,0.45450,0.45500,0.44400,0.44775,306956000
3934.0,0.44425,0.44575,0.42100,0.42125,691376000
3937.0,0.42400,0.43250,0.41925,0.41975,397628000
3938.0,0.42550,0.44125,0.42300,0.42950,376620000
3939.0,0.42325,0.43825,0.42050,0.43600,404428000
3940.0,0.42825,0.44125,0.42725,0.43625,351116000
3941.0,0.44150,0.44650,0.43375,0.43550,290716000
3944.0,0.43550,0.44325,0.43250,0.43925,200336000
3945.0,0.44250,0.45850,0.44125,0.45800,351092000
3946.0,0.45725,0.45875,0.44725,0.44725,239512000
3947.0,0.45500,0.46050,0.45175,0.45725,214476000
3948.0,0.46000,0.46475,0.45725,0.46200,210156000
3951.0,0.46175,0.46400,0.45675,0.46225,145092000
3952.0,0.46100,0.47375,0.46050,0.47325,192580000
3953.0,0.47125,0.47400,0.46600,0.47025,168340000
3954.0,0.46900,0.47100,0.46125,0.46725,170260000
3955.0,0.47800,0.48875,0.47550,0.48850,256316000
3958.0,0.49975,0.50150,0.49425,0.49675,308732000
3959.0,0.50000,0.50500,0.49175,0.50325,360196000
3960.0,0.50625,0.50650,0.49950,0.50325,335652000
3961.0,0.50425,0.50625,0.49650,0.50550,394088000
3962.0,0.51125,0.51725,0.48975,0.49475,450800000
3965.0,0.49425,0.50375,0.49300,0.50050,293388000
3966.0,0.49750,0.50025,0.49025,0.49450,212992000
3967.0,0.49275,0.49400,0.48450,0.49125,204584000
3968.0,0.49300,0.49375,0.48475,0.48875,225328000
3969.0,0.48925,0.49475,0.48450,0.49475,160248000
3972.0,0.49250,0.49775,0.48925,0.49250,158732000
3973.0,0.49275,0.50550,0.49150,0.50425,207772000
3974.0,0.50250,0.50400,0.49500,0.50025,240300000
3975.0,0.49675,0.50900,0.49525,0.50850,220968000
3976.0,0.51300,0.51375,0.50700,0.51125,198976000
3979.0,0.51250,0.51675,0.51050,0.51450,136004000
3980.0,0.51350,0.51800,0.51250,0.51425,190240000
3981.0,0.51125,0.52350,0.51100,0.52300,219264000
3983.0,0.52475,0.52725,0.52000,0.52425,124832000
3986.0,0.52200,0.52500,0.51375,0.51450,190060000
3987.0,0.51400,0.51750,0.50925,0.51525,245952000
3988.0,0.51775,0.52875,0.51625,0.52850,284424000
3989.0,0.52775,0.52975,0.52025,0.52375,185332000
3990.0,0.52400,0.52950,0.52375,0.52675,165680000
3993.0,0.52600,0.53125,0.51575,0.52000,226944000
3994.0,0.51675,0.51950,0.50900,0.51825,239448000
3995.0,0.51675,0.51875,0.50625,0.50675,204364000
3996.0,0.50975,0.51325,0.50550,0.50650,135652000
3997.0,0.49975,0.50425,0.49025,0.49075,323964000
4000.0,0.49650,0.50550,0.48775,0.48925,254696000
4001.0,0.48875,0.49650,0.48350,0.48375,185308000
4002.0,0.49350,0.50425,0.47750,0.50350,345596000
4003.0,0.50975,0.51575,0.50075,0.50550,226156000
4004.0,0.50900,0.51250,0.50425,0.51050,325528000
4007.0,0.51000,0.51950,0.50825,0.51950,148976000
4008.0,0.52350,0.52600,0.51575,0.51625,109280000
4009.0,0.51750,0.51825,0.51375,0.51425,45644000
4011.0,0.51425,0.51750,0.51300,0.51475,52636000
4014.0,0.51325,0.51750,0.51075,0.51400,82944000
4015.0,0.51050,0.51300,0.50850,0.50925,112120000
4016.0,0.51000,0.51275,0.49975,0.50125,166300000
4018.0,0.50325,0.50700,0.49525,0.50325,113680000
4021.0,0.50325,0.50475,0.49250,0.49475,197952000
4022.0,0.49550,0.49600,0.47925,0.47975,197764000
4023.0,0.48325,0.48750,0.47700,0.47850,321808000
4024.0,0.48400,0.49950,0.48375,0.49650,283780000
4025.0,0.49825,0.50225,0.49150,0.49850,209540000
4028.0,0.49975,0.5000,0.48775,0.49225,190732000
4029.0,0.49600,0.5060,0.48800,0.49150,236720000
4030.0,0.48625,0.4950,0.48500,0.49350,155260000
4031.0,0.49700,0.5000,0.48975,0.49000,188932000
4032.0,0.48925,0.4995,0.48775,0.49900,181512000
4036.0,0.50250,0.50525,0.49425,0.50050,140308000
4037.0,0.49775,0.50875,0.49425,0.50750,144780000
4038.0,0.50850,0.51775,0.50325,0.51625,159712000
4039.0,0.51675,0.51875,0.51250,0.51775,120416000
4042.0,0.51550,0.51800,0.51225,0.51550,133240000
4043.0,0.50750,0.50800,0.48975,0.49075,357948000
4044.0,0.49675,0.49875,0.48250,0.48275,272728000
4045.0,0.48300,0.49725,0.48075,0.49450,235340000
4046.0,0.49100,0.49675,0.47925,0.48000,298200000
4049.0,0.48300,0.49250,0.47350,0.49050,259604000
4050.0,0.49400,0.50325,0.49150,0.50275,183468000
4051.0,0.50125,0.50975,0.49975,0.50400,181516000
4052.0,0.50450,0.51250,0.50400,0.51225,140448000
4053.0,0.51175,0.51775,0.50775,0.51000,210524000
4056.0,0.50700,0.51100,0.50375,0.50950,273944000
4057.0,0.51000,0.52400,0.50775,0.52375,226204000
4058.0,0.52500,0.52500,0.51675,0.52025,320832000
4059.0,0.55000,0.56250,0.54675,0.55750,676904000
4060.0,0.55625,0.55850,0.54775,0.55775,310084000
4064.0,0.55675,0.56225,0.55325,0.55950,203340000
4065.0,0.55875,0.55975,0.55200,0.55300,170948000
4066.0,0.56000,0.56100,0.55200,0.55450,169432000
4067.0,0.55400,0.55875,0.55000,0.55850,157752000
4070.0,0.55825,0.55825,0.55125,0.55400,125008000
4071.0,0.55400,0.55775,0.54900,0.55775,149356000
4072.0,0.55550,0.55800,0.55100,0.5535,123820000
4073.0,0.55400,0.55825,0.55050,0.5550,152864000
4074.0,0.55350,0.55475,0.54950,0.5515,157492000
4077.0,0.55000,0.56800,0.54925,0.5650,301512000
4078.0,0.56075,0.56350,0.55275,0.5545,160344000
4079.0,0.55250,0.56200,0.55025,0.56075,226840000
4080.0,0.56075,0.57250,0.55925,0.57150,323056000
4081.0,0.56825,0.57100,0.56325,0.56375,257392000
4084.0,0.56400,0.56950,0.56275,0.56525,222388000
4085.0,0.56775,0.57875,0.56675,0.57500,527212000
4086.0,0.5750,0.58250,0.57050,0.57200,262120000
4087.0,0.5665,0.57075,0.55600,0.56675,406972000
4088.0,0.5640,0.56900,0.55625,0.56750,359288000
4091.0,0.5720,0.57775,0.56825,0.57425,236956000
4092.0,0.5730,0.58150,0.56900,0.58125,299900000
4093.0,0.58125,0.58425,0.56650,0.57175,413844000
4094.0,0.57375,0.58250,0.56950,0.58050,310756000
4095.0,0.58525,0.59025,0.57975,0.58675,462084000
4098.0,0.56925,0.57675,0.56750,0.56775,426012000
4099.0,0.56600,0.57000,0.55750,0.56000,330480000
4100.0,0.55975,0.55975,0.52425,0.52600,542552000
4101.0,0.51525,0.52650,0.51150,0.52425,311920000
4102.0,0.52725,0.53650,0.51875,0.53450,318288000
4105.0,0.53700,0.53950,0.53000,0.53675,253252000
4106.0,0.53525,0.53575,0.52275,0.52325,357276000
4107.0,0.52525,0.52700,0.51625,0.52525,330768000
4108.0,0.52825,0.52975,0.52200,0.52650,192204000
4112.0,0.52425,0.54350,0.51875,0.54175,515864000
4113.0,0.54175,0.55250,0.53875,0.54650,413964000
4114.0,0.54700,0.55250,0.54175,0.55050,366432000
4115.0,0.54625,0.56500,0.54600,0.56325,379432000
4116.0,0.56375,0.56925,0.56175,0.56900,258728000
4119.0,0.56775,0.57100,0.56125,0.56375,236724000
4120.0,0.56150,0.56375,0.55350,0.55900,220276000
4121.0,0.56050,0.57000,0.55775,0.56575,243560000
4122.0,0.56250,0.56725,0.55825,0.56225,155284000
4123.0,0.55050,0.56050,0.55025,0.55500,293636000
4126.0,0.55750,0.56100,0.55125,0.55225,231624000
4127.0,0.55900,0.55900,0.54875,0.55150,230456000
4128.0,0.55475,0.55850,0.54625,0.55775,207420000
4129.0,0.54750,0.56075,0.54125,0.55550,259380000
4130.0,0.55525,0.55550,0.54450,0.55075,240960000
4133.0,0.55250,0.56475,0.54775,0.55500,248456000
4134.0,0.55400,0.55975,0.54875,0.55775,234484000
4135.0,0.55375,0.55925,0.55125,0.55350,195156000
4136.0,0.55075,0.55775,0.54950,0.55500,218844000
4137.0,0.55950,0.57050,0.55700,0.56875,256968000
4140.0,0.56825,0.57200,0.56350,0.56525,200720000
4141.0,0.56325,0.56400,0.54825,0.55075,292928000
4142.0,0.55375,0.55900,0.54525,0.55250,316484000
4143.0,0.55025,0.5640,0.54850,0.56225,534564000
4144.0,0.52525,0.5460,0.51225,0.52075,1146552000
4147.0,0.51350,0.5210,0.50950,0.51575,544144000
4148.0,0.51200,0.5250,0.51175,0.52075,388800000
4149.0,0.52450,0.5285,0.51875,0.52375,308524000
4150.0,0.52525,0.53500,0.52400,0.53225,293052000
4151.0,0.53450,0.53700,0.52925,0.53250,215824000
4154.0,0.53125,0.53500,0.52875,0.53175,324972000
4155.0,0.53000,0.53175,0.52500,0.52600,253808000
4156.0,0.52625,0.53250,0.52550,0.52600,196824000
4157.0,0.52625,0.52850,0.52175,0.52225,239692000
4158.0,0.52350,0.52550,0.52025,0.52150,212592000
4162.0,0.51900,0.52250,0.51425,0.51825,259732000
4163.0,0.52175,0.54850,0.52000,0.54600,432332000
4164.0,0.54600,0.55525,0.54500,0.55350,327656000
4165.0,0.55350,0.55700,0.55250,0.55325,335168000
4168.0,0.55675,0.56500,0.55325,0.55950,372660000
4169.0,0.55600,0.55900,0.54800,0.54850,224304000
4170.0,0.55000,0.55425,0.54150,0.54250,250788000
